"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"LRBaseDb for Carlito syrichta (Tarsier, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Carlito syrichta (Tarsier)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Carlito syrichta",1868482,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Csy.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csy.eg.db:Carlito syrichta:Tarsier:v001"
"LRBaseDb for Cyprinodon variegatus (Sheepshead minnow, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Cyprinodon variegatus (Sheepshead minnow)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Cyprinodon variegatus",28743,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Cva.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cva.eg.db:Cyprinodon variegatus:Sheepshead minnow:v001"
"LRBaseDb for Drosophila ananassae (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila ananassae (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila ananassae",7217,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dan.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dan.eg.db:Drosophila ananassae:Fruit fly:v001"
"LRBaseDb for Denticeps clupeoides (Denticle herring, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Denticeps clupeoides (Denticle herring)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Denticeps clupeoides",299321,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dcl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dcl.eg.db:Denticeps clupeoides:Denticle herring:v001"
"LRBaseDb for Drosophila erecta (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila erecta (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila erecta",7220,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Der.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Der.eg.db:Drosophila erecta:Fruit fly:v001"
"LRBaseDb for Drosophila grimshawi (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila grimshawi (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila grimshawi",7222,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dgr.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v001"
"LRBaseDb for Drosophila melanogaster (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila melanogaster (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila melanogaster",7227,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dme.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dme.eg.db:Drosophila melanogaster:Fruit fly:v001"
"LRBaseDb for Drosophila mojavensis (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila mojavensis (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila mojavensis",7230,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v001"
"LRBaseDb for Dasypus novemcinctus (Armadillo, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Dasypus novemcinctus (Armadillo)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Dasypus novemcinctus",9361,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dno.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dno.eg.db:Dasypus novemcinctus:Armadillo:v001"
"LRBaseDb for Dipodomys ordii (Kangaroo rat, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Dipodomys ordii (Kangaroo rat)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Dipodomys ordii",10020,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dor.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dor.eg.db:Dipodomys ordii:Kangaroo rat:v001"
"LRBaseDb for Drosophila persimilis (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila persimilis (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila persimilis",7234,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dpe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dpe.eg.db:Drosophila persimilis:Fruit fly:v001"
"LRBaseDb for Danio rerio (Zebrafish, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Danio rerio (Zebrafish)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Danio rerio",7955,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dre.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dre.eg.db:Danio rerio:Zebrafish:v001"
"LRBaseDb for Drosophila sechellia (Fruit fly, v001)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila sechellia (Fruit fly)","3.13",NA,"CSV","http://fantom.gsc.riken.jp/5/suppl/Ramilowski_et_al_2015/data/PairsLigRec.txt,https://www.dropbox.com/s/dvvgudbgbhrlkud/ncomms8866-s3.xlsx?dl=1,https://www.dropbox.com/s/f2g65zrhrf99ljb/dlrp.txt?dl=1
mv dlrp.txt?dl=1 data/dlrp/dlrp.txt,http://www.guidetopharmacology.org/DATA/interactions.csv,http://hprd.org/edownload/HPRD_Release9_041310,https://stringdb-static.org/download/,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.dat.gz,ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_trembl.dat.gz,http://www.ensembl.org/biomart,http://plants.ensembl.org/biomart,https://www.dropbox.com/s/66fw400bmoab89a/interactions_cellphonedb.csv?dl=1,https://www.dropbox.com/s/0l7oykri87wpr0x/heterodimers.csv?dl=1, https://www.dropbox.com/s/95mcq48j8osfno1/receptor_ligand_interactions_mitab_v1.0_April2017.txt.zip?dl=0,https://www.dropbox.com/s/w5t0qgxo8soszd4/LRdb.rda?dl=1,ftp://ftp.ncbi.nih.gov/pub/HomoloGene/current/homologene.data","31-Mar-2021","Drosophila sechellia",7238,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v001/LRBase.Dse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dse.eg.db:Drosophila sechellia:Fruit fly:v001"
